id_member,age,gender,height,weight,bmi,fat_percentage,source_file,ingested_at
267,19,Male,1.7,59.8,22.56,29.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
268,19,Male,1.7,60.7,35.87,20.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
269,19,Male,1.7,98.6,34.12,21.1,members_tracking.csv,2026-02-17 11:14:26.755230
270,19,Male,1.73,72.5,29.87,11.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
271,19,Male,1.75,97.4,28.45,27.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
272,19,Male,1.77,79.4,22.64,24.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
273,19,Male,1.77,89.0,28.41,28.9,members_tracking.csv,2026-02-17 11:14:26.755230
274,19,Male,1.78,51.4,13.61,29.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
275,19,Male,1.78,87.8,27.71,23.6,members_tracking.csv,2026-02-17 11:14:26.755230
276,19,Male,1.82,129.9,17.37,20.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
277,19,Male,1.84,40.0,16.34,30.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
278,19,Male,1.85,85.9,25.1,12.9,members_tracking.csv,2026-02-17 11:14:26.755230
279,19,Male,1.85,95.1,27.79,25.3,members_tracking.csv,2026-02-17 11:14:26.755230
280,19,Male,1.87,56.9,16.27,23.3,members_tracking.csv,2026-02-17 11:14:26.755230
281,19,Male,1.91,110.8,30.37,23.3,members_tracking.csv,2026-02-17 11:14:26.755230
282,19,Male,1.93,127.9,34.34,21.8,members_tracking.csv,2026-02-17 11:14:26.755230
283,19,Male,1.94,72.0,19.13,24.7,members_tracking.csv,2026-02-17 11:14:26.755230
284,19,Male,1.96,82.4,21.45,10.1,members_tracking.csv,2026-02-17 11:14:26.755230
285,19,Male,1.98,87.7,15.99,14.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
286,20,Female,1.52,65.4,28.31,28.0,members_tracking.csv,2026-02-17 11:14:26.755230
287,20,Female,1.53,103.4,19.18,23.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
288,20,Female,1.58,51.1,20.47,29.6,members_tracking.csv,2026-02-17 11:14:26.755230
289,20,Female,1.58,71.3,28.56,25.4,members_tracking.csv,2026-02-17 11:14:26.755230
290,20,Female,1.58,74.7,29.92,32.8,members_tracking.csv,2026-02-17 11:14:26.755230
291,20,Female,1.59,73.0,15.01,30.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
292,20,Female,1.59,96.2,21.72,10.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
293,20,Female,1.6,43.6,15.52,16.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
294,20,Female,1.6,82.6,15.06,22.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
295,20,Female,1.61,44.2,17.05,32.4,members_tracking.csv,2026-02-17 11:14:26.755230
296,20,Female,1.61,102.9,21.82,23.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
297,20,Female,1.63,72.9,19.83,27.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
298,20,Female,1.68,46.5,16.48,27.9,members_tracking.csv,2026-02-17 11:14:26.755230
299,20,Female,1.69,42.4,20.39,28.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
300,20,Female,1.69,71.3,24.96,33.4,members_tracking.csv,2026-02-17 11:14:26.755230
301,20,Female,1.69,86.0,28.85,23.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
302,20,Female,1.69,90.9,16.23,18.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
303,20,Female,1.73,72.6,24.26,34.8,members_tracking.csv,2026-02-17 11:14:26.755230
304,20,Female,1.73,75.9,25.36,30.6,members_tracking.csv,2026-02-17 11:14:26.755230
305,20,Female,1.74,84.8,14.13,24.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
306,20,Female,1.75,69.3,25.22,24.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
307,20,Female,1.78,64.3,20.29,18.7,members_tracking.csv,2026-02-17 11:14:26.755230
308,20,Female,1.78,75.8,23.92,27.4,members_tracking.csv,2026-02-17 11:14:26.755230
309,20,Female,1.79,104.3,16.4,23.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
310,20,Female,1.81,65.7,25.06,35.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
311,20,Female,1.87,73.5,22.35,21.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
312,20,Female,1.87,75.8,12.32,23.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
313,20,Male,1.52,40.0,22.23,22.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
314,20,Male,1.52,40.0,25.64,25.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
315,20,Male,1.52,43.5,25.35,24.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
316,20,Male,1.6,55.0,21.48,24.0,members_tracking.csv,2026-02-17 11:14:26.755230
317,20,Male,1.62,59.1,12.46,26.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
318,20,Male,1.62,76.4,29.11,21.2,members_tracking.csv,2026-02-17 11:14:26.755230
319,20,Male,1.65,70.5,12.32,15.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
320,20,Male,1.66,57.1,17.57,24.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
321,20,Male,1.68,45.0,12.32,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
322,20,Male,1.68,90.3,31.04,10.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
323,20,Male,1.69,64.9,14.87,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
324,20,Male,1.73,115.4,27.02,30.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
325,20,Male,1.73,120.5,40.26,29.3,members_tracking.csv,2026-02-17 11:14:26.755230
326,20,Male,1.74,75.6,34.73,21.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
327,20,Male,1.75,74.8,24.42,25.0,members_tracking.csv,2026-02-17 11:14:26.755230
328,20,Male,1.78,40.0,22.57,25.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
329,20,Male,1.8,52.9,27.72,27.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
330,20,Male,1.8,83.0,25.62,29.6,members_tracking.csv,2026-02-17 11:14:26.755230
331,20,Male,1.81,40.0,12.32,23.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
332,20,Male,1.81,117.7,35.93,26.4,members_tracking.csv,2026-02-17 11:14:26.755230
333,20,Male,1.82,124.3,37.53,22.4,members_tracking.csv,2026-02-17 11:14:26.755230
334,20,Male,1.84,67.7,19.76,13.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
335,20,Male,1.84,128.2,37.87,26.2,members_tracking.csv,2026-02-17 11:14:26.755230
336,20,Male,1.85,66.2,12.32,24.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
337,20,Male,1.85,95.7,15.47,23.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
338,20,Male,1.91,87.1,21.51,27.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
339,20,Male,1.91,101.0,27.69,29.3,members_tracking.csv,2026-02-17 11:14:26.755230
340,20,Male,1.92,85.7,23.25,10.5,members_tracking.csv,2026-02-17 11:14:26.755230
341,20,Male,1.92,128.4,34.83,26.1,members_tracking.csv,2026-02-17 11:14:26.755230
342,20,Male,1.94,92.3,24.52,24.3,members_tracking.csv,2026-02-17 11:14:26.755230
343,20,Male,1.94,111.0,29.49,27.6,members_tracking.csv,2026-02-17 11:14:26.755230
344,20,Male,1.97,40.0,13.57,18.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
345,20,Male,1.99,82.7,20.88,14.6,members_tracking.csv,2026-02-17 11:14:26.755230
346,20,Male,2.0,92.8,16.6,24.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
347,21,Female,1.5,51.6,24.7,25.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
348,21,Female,1.52,50.3,21.77,32.2,members_tracking.csv,2026-02-17 11:14:26.755230
349,21,Female,1.53,52.7,25.06,31.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
350,21,Female,1.55,55.2,22.98,31.7,members_tracking.csv,2026-02-17 11:14:26.755230
351,21,Female,1.57,61.3,24.87,17.2,members_tracking.csv,2026-02-17 11:14:26.755230
352,21,Female,1.58,40.0,12.47,29.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
353,21,Female,1.61,68.5,18.59,19.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
354,21,Female,1.64,49.2,23.08,23.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
355,21,Female,1.65,59.7,17.55,35.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
356,21,Female,1.65,59.8,12.32,30.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
357,21,Female,1.65,76.3,28.03,31.8,members_tracking.csv,2026-02-17 11:14:26.755230
358,21,Female,1.67,80.0,17.15,29.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
359,21,Female,1.68,62.1,15.6,26.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
360,21,Female,1.68,72.6,25.72,34.2,members_tracking.csv,2026-02-17 11:14:26.755230
361,21,Female,1.69,94.4,14.52,20.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
362,21,Female,1.7,60.0,20.76,19.1,members_tracking.csv,2026-02-17 11:14:26.755230
363,21,Female,1.71,51.0,17.44,34.2,members_tracking.csv,2026-02-17 11:14:26.755230
364,21,Female,1.72,76.0,12.32,28.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
365,21,Female,1.74,57.4,24.67,27.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
366,21,Female,1.75,90.7,12.66,28.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
367,21,Female,1.78,54.9,17.33,31.7,members_tracking.csv,2026-02-17 11:14:26.755230
368,21,Female,1.78,121.6,16.63,21.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
369,21,Female,1.8,40.0,19.84,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
370,21,Female,1.8,77.9,19.98,19.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
371,21,Female,1.8,78.5,22.33,23.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
372,21,Female,1.81,42.7,12.32,26.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
373,21,Female,1.84,70.5,25.59,26.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
374,21,Female,1.87,45.1,19.64,25.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
375,21,Female,1.87,69.2,14.59,24.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
376,21,Female,1.88,87.8,20.22,19.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
377,21,Male,1.52,76.8,25.59,21.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
378,21,Male,1.54,56.1,18.76,33.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
379,21,Male,1.54,69.5,14.68,27.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
380,21,Male,1.57,51.9,18.89,27.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
381,21,Male,1.59,74.7,21.53,15.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
382,21,Male,1.6,88.4,34.53,12.0,members_tracking.csv,2026-02-17 11:14:26.755230
383,21,Male,1.61,67.0,25.85,22.0,members_tracking.csv,2026-02-17 11:14:26.755230
384,21,Male,1.62,47.8,12.32,25.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
385,21,Male,1.62,100.4,33.21,29.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
386,21,Male,1.66,125.2,45.43,29.8,members_tracking.csv,2026-02-17 11:14:26.755230
387,21,Male,1.69,66.9,33.07,16.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
388,21,Male,1.69,110.7,38.76,27.0,members_tracking.csv,2026-02-17 11:14:26.755230
389,21,Male,1.7,91.2,17.63,33.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
390,21,Male,1.71,62.2,16.06,18.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
391,21,Male,1.72,90.1,22.34,27.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
392,21,Male,1.72,96.7,32.69,25.0,members_tracking.csv,2026-02-17 11:14:26.755230
393,21,Male,1.73,45.2,22.25,24.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
394,21,Male,1.73,93.7,31.31,27.8,members_tracking.csv,2026-02-17 11:14:26.755230
395,21,Male,1.74,86.3,22.21,24.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
396,21,Male,1.75,76.8,16.66,25.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
397,21,Male,1.77,92.1,17.16,25.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
398,21,Male,1.8,80.8,21.28,29.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
399,21,Male,1.81,62.6,19.11,27.6,members_tracking.csv,2026-02-17 11:14:26.755230
400,21,Male,1.83,81.8,22.27,29.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
401,21,Male,1.84,101.2,29.89,24.3,members_tracking.csv,2026-02-17 11:14:26.755230
402,21,Male,1.85,66.6,12.32,13.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
403,21,Male,1.85,69.4,17.58,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
404,21,Male,1.86,86.3,12.93,27.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
405,21,Male,1.86,86.6,25.03,21.8,members_tracking.csv,2026-02-17 11:14:26.755230
406,21,Male,1.9,80.9,22.41,11.7,members_tracking.csv,2026-02-17 11:14:26.755230
407,21,Male,1.91,62.3,17.4,22.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
408,21,Male,1.93,66.7,13.53,27.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
409,21,Male,1.93,74.2,19.92,28.3,members_tracking.csv,2026-02-17 11:14:26.755230
410,21,Male,1.95,101.5,26.69,27.9,members_tracking.csv,2026-02-17 11:14:26.755230
411,21,Male,2.0,46.4,23.07,29.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
412,22,Female,1.5,102.4,18.23,17.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
413,22,Female,1.52,61.8,26.75,17.0,members_tracking.csv,2026-02-17 11:14:26.755230
414,22,Female,1.52,78.7,34.06,31.5,members_tracking.csv,2026-02-17 11:14:26.755230
415,22,Female,1.54,63.2,26.65,29.5,members_tracking.csv,2026-02-17 11:14:26.755230
416,22,Female,1.56,40.3,16.56,30.8,members_tracking.csv,2026-02-17 11:14:26.755230
417,22,Female,1.56,42.8,17.59,32.2,members_tracking.csv,2026-02-17 11:14:26.755230
418,22,Female,1.56,69.3,23.56,30.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
419,22,Female,1.56,75.7,13.93,28.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
420,22,Female,1.59,50.7,20.05,29.4,members_tracking.csv,2026-02-17 11:14:26.755230
421,22,Female,1.61,55.1,21.26,19.9,members_tracking.csv,2026-02-17 11:14:26.755230
422,22,Female,1.62,72.1,27.47,25.1,members_tracking.csv,2026-02-17 11:14:26.755230
423,22,Female,1.7,78.5,27.16,31.9,members_tracking.csv,2026-02-17 11:14:26.755230
424,22,Female,1.71,60.1,26.74,10.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
425,22,Female,1.72,44.8,15.14,28.6,members_tracking.csv,2026-02-17 11:14:26.755230
426,22,Female,1.72,48.6,20.42,25.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
427,22,Female,1.72,58.3,19.71,32.6,members_tracking.csv,2026-02-17 11:14:26.755230
428,22,Female,1.72,99.1,16.91,31.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
429,22,Female,1.72,103.1,16.79,23.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
430,22,Female,1.73,53.3,13.13,22.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
431,22,Female,1.75,40.0,12.82,27.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
432,22,Female,1.76,48.7,15.72,29.0,members_tracking.csv,2026-02-17 11:14:26.755230
433,22,Female,1.76,53.5,17.16,13.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
434,22,Female,1.76,54.1,22.15,29.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
435,22,Female,1.77,60.8,13.58,25.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
436,22,Female,1.77,71.6,22.85,30.3,members_tracking.csv,2026-02-17 11:14:26.755230
437,22,Female,1.79,99.5,23.56,27.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
438,22,Female,1.8,81.9,28.26,22.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
439,22,Female,1.81,71.5,14.55,22.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
440,22,Female,1.83,53.0,15.29,11.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
441,22,Female,1.84,48.9,22.64,27.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
442,22,Female,1.91,56.1,12.32,24.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
443,22,Female,1.93,86.2,29.48,18.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
444,22,Male,1.6,84.3,13.86,24.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
445,22,Male,1.6,88.9,32.24,28.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
446,22,Male,1.62,71.0,27.05,21.2,members_tracking.csv,2026-02-17 11:14:26.755230
447,22,Male,1.62,88.5,33.72,10.7,members_tracking.csv,2026-02-17 11:14:26.755230
448,22,Male,1.62,129.9,12.32,27.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
449,22,Male,1.63,96.3,36.25,27.1,members_tracking.csv,2026-02-17 11:14:26.755230
450,22,Male,1.66,52.3,15.38,21.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
451,22,Male,1.66,78.4,19.29,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
452,22,Male,1.67,40.0,13.05,24.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
453,22,Male,1.67,66.0,15.29,26.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
454,22,Male,1.68,71.1,16.09,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
455,22,Male,1.68,117.3,41.56,28.5,members_tracking.csv,2026-02-17 11:14:26.755230
456,22,Male,1.69,43.3,13.83,23.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
457,22,Male,1.71,62.8,14.23,15.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
458,22,Male,1.71,80.6,12.32,31.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
459,22,Male,1.72,71.0,17.82,28.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
460,22,Male,1.74,107.4,35.47,22.0,members_tracking.csv,2026-02-17 11:14:26.755230
461,22,Male,1.77,45.7,14.59,20.7,members_tracking.csv,2026-02-17 11:14:26.755230
462,22,Male,1.79,89.8,12.32,28.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
463,22,Male,1.8,96.9,24.29,21.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
464,22,Male,1.82,106.8,32.24,28.2,members_tracking.csv,2026-02-17 11:14:26.755230
465,22,Male,1.83,63.4,24.61,28.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
466,22,Male,1.84,62.2,18.37,21.5,members_tracking.csv,2026-02-17 11:14:26.755230
467,22,Male,1.84,102.6,30.3,20.5,members_tracking.csv,2026-02-17 11:14:26.755230
468,22,Male,1.85,54.3,20.04,26.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
469,22,Male,1.85,63.7,13.95,24.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
470,22,Male,1.85,64.8,12.73,28.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
471,22,Male,1.85,102.1,29.83,28.1,members_tracking.csv,2026-02-17 11:14:26.755230
472,22,Male,1.86,68.4,16.16,20.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
473,22,Male,1.87,47.1,34.98,31.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
474,22,Male,1.87,49.6,14.25,30.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
475,22,Male,1.88,55.0,26.04,16.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
476,22,Male,1.88,98.4,27.84,21.3,members_tracking.csv,2026-02-17 11:14:26.755230
477,22,Male,1.9,86.2,23.88,11.7,members_tracking.csv,2026-02-17 11:14:26.755230
478,22,Male,1.91,47.4,15.36,26.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
479,22,Male,1.92,110.5,29.98,20.2,members_tracking.csv,2026-02-17 11:14:26.755230
480,22,Male,1.93,71.0,19.06,21.2,members_tracking.csv,2026-02-17 11:14:26.755230
481,22,Male,2.0,58.6,20.99,30.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
482,22,Male,2.0,64.6,22.43,21.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
483,23,Female,1.5,83.5,12.32,25.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
484,23,Female,1.5,90.5,15.69,23.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
485,23,Female,1.5,95.6,13.38,25.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
486,23,Female,1.55,56.7,23.6,34.0,members_tracking.csv,2026-02-17 11:14:26.755230
487,23,Female,1.58,41.9,16.78,26.8,members_tracking.csv,2026-02-17 11:14:26.755230
488,23,Female,1.58,73.2,24.85,25.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
489,23,Female,1.59,60.1,23.77,17.6,members_tracking.csv,2026-02-17 11:14:26.755230
490,23,Female,1.6,47.4,18.52,33.5,members_tracking.csv,2026-02-17 11:14:26.755230
491,23,Female,1.61,67.8,26.16,34.3,members_tracking.csv,2026-02-17 11:14:26.755230
492,23,Female,1.62,44.1,16.8,25.7,members_tracking.csv,2026-02-17 11:14:26.755230
493,23,Female,1.62,59.0,17.71,17.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
494,23,Female,1.62,60.9,23.21,16.8,members_tracking.csv,2026-02-17 11:14:26.755230
495,23,Female,1.62,65.2,24.84,31.1,members_tracking.csv,2026-02-17 11:14:26.755230
496,23,Female,1.63,69.1,31.27,21.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
497,23,Female,1.65,70.5,20.02,27.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
498,23,Female,1.68,78.7,20.39,21.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
499,23,Female,1.7,64.5,22.32,30.4,members_tracking.csv,2026-02-17 11:14:26.755230
500,23,Female,1.71,74.2,12.32,34.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
501,23,Female,1.72,71.4,24.13,25.6,members_tracking.csv,2026-02-17 11:14:26.755230
502,23,Female,1.73,67.7,16.07,18.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
503,23,Female,1.73,69.2,21.96,23.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
504,23,Female,1.73,78.6,26.26,32.3,members_tracking.csv,2026-02-17 11:14:26.755230
505,23,Female,1.74,68.0,17.47,24.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
506,23,Female,1.75,40.9,12.32,24.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
