id_food,name,category,calories,proteins,carbohydrates,fats,fiber,sodium,sugar,source_file,ingested_at
232,cream of celery soup,,181.0,3.3,17.7,11.2,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
233,chicken gravy,,188.0,4.6,12.9,13.6,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
234,tomato rice soup,,240.0,4.2,44.1,5.5,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
235,vegetable beef soup,,128.0,18.1,9.6,2.0,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
236,tomato beef noodle soup,,281.0,8.9,42.3,8.6,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
237,oyster stew soup,,118.0,4.2,8.2,7.7,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
238,ramen noodle soup dry,,371.0,8.9,53.9,13.3,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
239,chicken noodle soup,,145.0,7.2,18.4,4.7,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
240,chicken bouillon dry,,11.0,0.7,0.7,0.6,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
241,cream of asparagus soup,,174.0,4.6,21.5,8.2,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
242,turkey noodle soup,,139.0,7.8,17.3,4.0,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
243,cream of shrimp soup,,181.0,5.6,16.5,10.4,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
244,bean with pork soup,,335.0,15.3,44.1,11.5,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
245,chicken broth,,12.0,1.0,1.0,0.5,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
246,beef broth powder,,8.0,0.6,0.6,0.3,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
247,split pea soup,,180.0,9.7,29.9,2.3,,0.4,,food_data_group1.csv,2026-02-17 11:14:15.427956
248,escarole soup,,61.0,3.4,4.0,4.0,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
249,chicken stock,,86.0,6.0,8.5,2.9,,0.3,,food_data_group1.csv,2026-02-17 11:14:15.427956
250,tomato bisque soup,,248.0,4.5,47.7,5.0,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
251,shark fin soup,,99.0,6.9,8.2,4.3,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
252,onion soup,,113.0,7.5,16.4,3.5,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
253,chicken gumbo soup,,113.0,5.3,16.8,2.9,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
254,crab soup,,95.0,10.4,12.5,0.8,,0.6,,food_data_group1.csv,2026-02-17 11:14:15.427956
255,tripe soup,,148.0,17.2,8.1,5.2,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
256,little india little lunch,,164.0,0.0,2.0,10.6,,0.0,,food_data_group1.csv,2026-02-17 11:14:15.427956
257,original chicken sandwich chick fil a,,125.0,0.0,0.0,5.1,,0.0,,food_data_group1.csv,2026-02-17 11:14:15.427956
258,sausage mcmuffin mcdonalds,,383.0,14.6,28.2,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
259,sausage mcgriddles mcdonalds,,421.0,11.4,42.2,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
260,crispy chicken drumstick kentucky fried chicken,,70.0,10.6,0.0,3.0,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
261,chicken crispy drumsticks kentucky fried chicken,,156.0,11.8,4.5,10.1,,0.4,,food_data_group1.csv,2026-02-17 11:14:15.427956
262,biscuit kentucky fried chicken,,185.0,3.8,22.1,9.1,,0.5,,food_data_group1.csv,2026-02-17 11:14:15.427956
263,english muffin mcdonalds,,97.0,5.7,2.9,2.3,,0.031,,food_data_group1.csv,2026-02-17 11:14:15.427956
264,french fries mcdonalds,,378.0,4.0,49.8,18.1,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
265,hotdog,,383.0,16.4,28.5,23.0,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
266,french fries burger king,,207.0,2.4,28.6,9.2,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
267,original taco with beef cheese lettuce taco bell,,158.0,6.1,13.7,8.8,,0.3,,food_data_group1.csv,2026-02-17 11:14:15.427956
268,hotdog with chili,,296.0,13.5,31.3,13.4,,0.5,,food_data_group1.csv,2026-02-17 11:14:15.427956
269,chicken crispy wings kentucky fried chicken,,148.0,9.2,5.1,10.1,,0.3,,food_data_group1.csv,2026-02-17 11:14:15.427956
270,egg white delight mcdonalds,,250.0,0.0,0.0,16.0,,0.0,,food_data_group1.csv,2026-02-17 11:14:15.427956
271,french toast sticks burger king,,73.0,1.3,8.7,3.7,,0.014,,food_data_group1.csv,2026-02-17 11:14:15.427956
272,mcchicken mcdonalds,,358.0,13.7,36.6,17.3,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
273,nachos supreme taco bell,,480.0,14.8,45.0,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
274,crispy chicken wing kentucky fried chicken,,104.0,12.6,1.3,5.3,,0.3,,food_data_group1.csv,2026-02-17 11:14:15.427956
275,chicken strips burger king,,105.0,6.6,7.4,5.5,,0.3,,food_data_group1.csv,2026-02-17 11:14:15.427956
276,crispy chicken breast kentucky fried chicken,,214.0,32.05,0.4,6.7,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
277,sausage biscuit mcdonalds,,440.0,11.3,31.8,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
278,sausage burrito mcdonalds,,339.0,13.0,24.2,17.1,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
279,onion rings fried,,27.0,0.3,2.8,1.6,,0.015,,food_data_group1.csv,2026-02-17 11:14:15.427956
280,onion rings burger king,,379.0,3.5,39.7,23.0,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
281,turkey patty fried,,79.0,3.9,4.4,5.0,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
282,hotcakes with syrup mcdonalds,,578.25,9.0,61.875,17.8,,0.6,,food_data_group1.csv,2026-02-17 11:14:15.427956
283,crispy chicken thigh kentucky fried chicken,,163.0,20.4,0.0,9.1,,0.5,,food_data_group1.csv,2026-02-17 11:14:15.427956
284,corn dog,,195.0,6.7,21.0,9.4,,0.5,,food_data_group1.csv,2026-02-17 11:14:15.427956
285,chicken box mcdonalds,,70.0,0.2,5.5,4.0,,0.0,,food_data_group1.csv,2026-02-17 11:14:15.427956
286,potato wedges kentucky fried chicken,,379.0,5.4,45.0,19.8,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
287,scrambled eggs mcdonalds,,98.0,7.7,0.9,7.5,,0.04,,food_data_group1.csv,2026-02-17 11:14:15.427956
288,egg mcmuffin mcdonalds,,287.0,17.2,27.3,12.2,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
289,nachos taco bell,,362.0,5.1,36.0,21.9,,0.5,,food_data_group1.csv,2026-02-17 11:14:15.427956
290,biscuit large mcdonalds,,310.0,5.5,39.4,14.4,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
291,crispy chicken strips kentucky fried chicken,,129.0,9.5,6.4,7.2,,0.4,,food_data_group1.csv,2026-02-17 11:14:15.427956
292,hotcakes mcdonalds,,113.0,3.0,19.0,2.9,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
293,chicken crispy breast kentucky fried chicken,,375.0,29.7,11.9,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
294,hotcakes sausage mcdonalds,,578.25,15.5,61.875,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
295,chicken mcnuggets mcdonalds,,48.0,2.5,2.4,3.2,,0.009,,food_data_group1.csv,2026-02-17 11:14:15.427956
296,chips chipotle,,151.0,0.2,2.1,7.1,,0.0,,food_data_group1.csv,2026-02-17 11:14:15.427956
297,biscuit mcdonalds,,261.0,4.7,33.3,12.2,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
298,rice bowl with chicken,,36.0,1.6,6.4,0.4,,0.064,,food_data_group1.csv,2026-02-17 11:14:15.427956
299,spaghetti with meatballs,,200.0,8.7,22.9,8.2,,0.6,,food_data_group1.csv,2026-02-17 11:14:15.427956
300,meat ravioli canned,,259.0,8.9,36.0,8.9,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
301,cheese ravioli canned,,186.0,6.0,33.0,3.5,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
302,premium crispy chicken ranch blt sandwich mcdonalds,,578.25,32.05,59.8,22.9,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
303,steak sandwich,,459.0,30.3,52.0,14.1,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
304,cheeseburger burger king,,380.0,19.4,31.5,19.7,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
305,cheeseburger mcdonalds,,313.0,15.4,33.1,14.0,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
306,double cheeseburger,,578.25,32.05,41.0,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
307,double hamburger,,578.25,32.05,51.4,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
308,premium grilled chicken classic sandwich mcdonalds,,366.0,28.3,44.6,8.6,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
309,big n tasty with cheese mcdonalds,,573.0,27.2,39.7,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
310,premium grilled chicken club sandwich mcdonalds,,493.0,32.05,44.3,18.0,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
311,quarter pounder mcdonalds,,417.0,24.1,37.9,19.8,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
312,premium crispy chicken classic sandwich mcdonalds,,524.0,27.8,58.6,20.0,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
313,veggie burger,,124.0,11.0,10.0,4.4,,0.4,,food_data_group1.csv,2026-02-17 11:14:15.427956
314,quarter pounder with cheese mcdonalds,,513.0,29.0,39.7,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
315,beef sandwich steak raw,,173.0,9.2,0.0,15.1,,0.043,,food_data_group1.csv,2026-02-17 11:14:15.427956
316,cheeseburger,,292.0,15.0,28.7,13.2,,0.6,,food_data_group1.csv,2026-02-17 11:14:15.427956
317,premium grilled chicken ranch blt sandwich mcdonalds,,412.0,32.05,44.3,10.9,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
318,double whopper with cheese burger king,,578.25,32.05,53.9,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
319,big mac mcdonalds,,563.0,25.9,44.0,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
320,sandwich with cold cuts,,578.25,32.05,61.875,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
321,filet o fish mcdonalds,,378.0,15.1,35.4,19.6,,0.6,,food_data_group1.csv,2026-02-17 11:14:15.427956
322,hand breaded chicken tenders carls jr,,57.0,0.0,0.2,2.9,,0.0,,food_data_group1.csv,2026-02-17 11:14:15.427956
323,grilled chicken sandwich wendys,,370.0,0.0,0.0,8.0,,0.0,,food_data_group1.csv,2026-02-17 11:14:15.427956
324,sandwich with roast beef,,410.0,28.6,44.3,13.0,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
325,hamburger burger king,,258.0,14.7,26.5,10.4,,0.5,,food_data_group1.csv,2026-02-17 11:14:15.427956
326,big n tasty mcdonalds,,524.0,24.7,38.5,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
327,roast beef sandwich,,364.0,22.6,33.1,15.3,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
328,roast beef sandwich with cheese,,473.0,32.05,45.4,18.0,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
329,hamburger,,255.0,12.9,28.7,9.9,,0.5,,food_data_group1.csv,2026-02-17 11:14:15.427956
330,premium fish sandwich burger king,,572.0,22.6,58.7,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
331,whopper burger king,,578.25,32.05,52.8,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
332,sandwich with tuna salad,,578.25,29.7,55.4,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
333,original chicken sandwich burger king,,569.0,24.2,52.2,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
334,double whopper burger king,,578.25,32.05,51.4,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
335,premium crispy chicken club sandwich mcdonalds,,578.25,32.05,57.4,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
336,hamburger mcdonalds,,251.0,12.3,28.8,9.6,,0.5,,food_data_group1.csv,2026-02-17 11:14:15.427956
337,pepperoni pizza dominos,,308.0,12.7,36.0,12.6,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
338,sausage pizza,,325.0,13.3,35.5,14.3,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
339,pepperoni pizza,,313.0,13.0,35.5,13.2,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
340,pepperoni pizza pizza hut,,269.0,12.3,30.3,10.9,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
341,cheese pizza pizza hut,,260.0,11.5,30.0,10.5,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
342,cheese pizza,,285.0,12.2,35.7,10.4,,0.6,,food_data_group1.csv,2026-02-17 11:14:15.427956
343,cheese pizza dominos,,278.0,11.7,35.9,9.7,,0.6,,food_data_group1.csv,2026-02-17 11:14:15.427956
344,meat vegetable pizza,,332.0,15.0,34.5,14.8,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
345,sucker raw,,146.0,26.6,0.0,3.7,,0.0,,food_data_group1.csv,2026-02-17 11:14:15.427956
346,northern pike raw,,348.0,32.05,0.0,2.7,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
347,haddock cooked,,135.0,30.0,0.0,0.8,,0.4,,food_data_group1.csv,2026-02-17 11:14:15.427956
348,burbot cooked,,104.0,22.3,0.0,0.9,,0.1,,food_data_group1.csv,2026-02-17 11:14:15.427956
349,pollock cooked,,356.0,32.05,0.0,3.8,,0.3,,food_data_group1.csv,2026-02-17 11:14:15.427956
350,rainbow smelt raw,,27.0,5.0,0.0,0.7,,0.019,,food_data_group1.csv,2026-02-17 11:14:15.427956
351,whitefish cooked,,265.0,32.05,0.0,11.6,,0.1,,food_data_group1.csv,2026-02-17 11:14:15.427956
352,walleye pike raw,,148.0,30.4,0.0,1.9,,0.011,,food_data_group1.csv,2026-02-17 11:14:15.427956
353,carp cooked,,275.0,32.05,0.0,12.2,,0.1,,food_data_group1.csv,2026-02-17 11:14:15.427956
354,wolffish cooked,,293.0,32.05,0.0,7.3,,0.3,,food_data_group1.csv,2026-02-17 11:14:15.427956
355,snapper cooked,,218.0,32.05,0.0,2.9,,0.066,,food_data_group1.csv,2026-02-17 11:14:15.427956
356,roe cooked,,58.0,8.1,0.5,2.3,,0.055,,food_data_group1.csv,2026-02-17 11:14:15.427956
357,anchovy raw,,37.0,5.8,0.0,1.4,,0.012,,food_data_group1.csv,2026-02-17 11:14:15.427956
358,herring raw,,291.0,32.05,0.0,16.6,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
359,cod raw,,189.0,32.05,0.0,1.5,,0.1,,food_data_group1.csv,2026-02-17 11:14:15.427956
360,tilapia raw,,111.0,23.3,0.0,2.0,,0.009,,food_data_group1.csv,2026-02-17 11:14:15.427956
361,whiting cooked,,84.0,16.9,0.0,1.2,,0.018,,food_data_group1.csv,2026-02-17 11:14:15.427956
362,skipjack tuna cooked,,407.0,32.05,0.0,4.0,,0.1,,food_data_group1.csv,2026-02-17 11:14:15.427956
363,salmon cooked,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
364,chum salmon cooked,,474.0,32.05,0.0,14.9,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
365,american shad cooked,,363.0,31.3,0.0,23.049999999999997,,0.043,,food_data_group1.csv,2026-02-17 11:14:15.427956
366,shark cooked,,65.0,5.3,1.8,3.9,,0.068,,food_data_group1.csv,2026-02-17 11:14:15.427956
367,trout cooked,,118.0,16.5,0.0,5.3,,0.027,,food_data_group1.csv,2026-02-17 11:14:15.427956
368,swordfish raw,,196.0,26.7,0.0,9.0,,0.1,,food_data_group1.csv,2026-02-17 11:14:15.427956
369,rainbow trout cooked,,119.0,16.9,0.0,5.2,,0.041,,food_data_group1.csv,2026-02-17 11:14:15.427956
370,fish sandwich with cheese,,374.0,15.1,35.4,19.6,,0.6,,food_data_group1.csv,2026-02-17 11:14:15.427956
371,jellyfish dried,,21.0,3.2,0.0,0.8,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
372,mullet raw,,139.0,23.0,0.0,4.5,,0.098,,food_data_group1.csv,2026-02-17 11:14:15.427956
373,halibut cooked,,353.0,32.05,0.0,5.1,,0.3,,food_data_group1.csv,2026-02-17 11:14:15.427956
374,lingcod raw,,213.0,32.05,0.0,2.7,,0.1,,food_data_group1.csv,2026-02-17 11:14:15.427956
375,orange roughy cooked,,30.0,6.4,0.0,0.3,,0.079,,food_data_group1.csv,2026-02-17 11:14:15.427956
376,cisco raw,,77.0,15.0,0.0,1.5,,0.042,,food_data_group1.csv,2026-02-17 11:14:15.427956
377,florida pompano cooked,,186.0,20.8,0.0,10.7,,0.05,,food_data_group1.csv,2026-02-17 11:14:15.427956
378,snapper raw,,218.0,32.05,0.0,2.9,,0.1,,food_data_group1.csv,2026-02-17 11:14:15.427956
379,fish sandwich,,565.0,22.6,58.7,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
380,haddock raw,,143.0,31.5,0.0,0.9,,0.4,,food_data_group1.csv,2026-02-17 11:14:15.427956
381,ocean perch raw,,51.0,9.8,0.0,1.0,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
382,cuttlefish cooked,,45.0,9.2,0.5,0.4,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
383,cod cooked,,189.0,32.05,0.0,1.5,,0.1,,food_data_group1.csv,2026-02-17 11:14:15.427956
384,seatrout raw,,248.0,32.05,0.0,8.6,,0.1,,food_data_group1.csv,2026-02-17 11:14:15.427956
385,flounder raw,,114.0,20.2,0.0,3.1,,0.5,,food_data_group1.csv,2026-02-17 11:14:15.427956
386,spot cooked,,79.0,11.9,0.0,3.1,,0.022,,food_data_group1.csv,2026-02-17 11:14:15.427956
387,walleye pike cooked,,148.0,30.4,0.0,1.9,,0.069,,food_data_group1.csv,2026-02-17 11:14:15.427956
388,perch raw,,55.0,11.6,0.0,0.6,,0.037,,food_data_group1.csv,2026-02-17 11:14:15.427956
389,pumpkin seed sunfish raw,,43.0,9.3,0.0,0.3,,0.06,,food_data_group1.csv,2026-02-17 11:14:15.427956
390,salt mackerel,,415.0,25.2,0.0,23.049999999999997,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
391,mackerel cooked,,231.0,21.0,0.0,15.7,,0.064,,food_data_group1.csv,2026-02-17 11:14:15.427956
392,tilapia cooked,,111.0,22.8,0.0,2.3,,0.011,,food_data_group1.csv,2026-02-17 11:14:15.427956
393,drum raw,,236.0,32.05,0.0,9.8,,0.1,,food_data_group1.csv,2026-02-17 11:14:15.427956
394,atlantic croaker fried,,192.0,15.8,6.6,11.0,,0.3,,food_data_group1.csv,2026-02-17 11:14:15.427956
395,pumpkin seed sunfish cooked,,42.0,9.2,0.0,0.3,,0.046,,food_data_group1.csv,2026-02-17 11:14:15.427956
396,wolffish raw,,294.0,32.05,0.0,7.3,,0.3,,food_data_group1.csv,2026-02-17 11:14:15.427956
397,bluefin tuna cooked,,276.0,32.05,0.0,9.4,,0.02,,food_data_group1.csv,2026-02-17 11:14:15.427956
398,scup cooked,,68.0,12.1,0.0,1.8,,0.061,,food_data_group1.csv,2026-02-17 11:14:15.427956
399,herring cooked,,290.0,32.05,0.0,16.6,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
400,bluefish raw,,186.0,30.1,0.0,6.4,,0.028,,food_data_group1.csv,2026-02-17 11:14:15.427956
401,sheepshead cooked,,234.0,32.05,0.0,3.0,,0.1,,food_data_group1.csv,2026-02-17 11:14:15.427956
402,bass cooked,,91.0,15.0,0.0,2.9,,0.078,,food_data_group1.csv,2026-02-17 11:14:15.427956
403,pout cooked,,279.0,32.05,0.0,3.2,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
404,chinook salmon raw,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
405,rockfish raw,,172.0,32.05,0.0,2.6,,0.1,,food_data_group1.csv,2026-02-17 11:14:15.427956
406,tilefish raw,,371.0,32.05,0.0,8.9,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
407,scup raw,,174.0,31.3,0.0,4.5,,0.082,,food_data_group1.csv,2026-02-17 11:14:15.427956
408,sablefish cooked,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
409,tuna salad,,383.0,32.05,19.3,19.0,,0.696,,food_data_group1.csv,2026-02-17 11:14:15.427956
410,coho salmon cooked,,255.0,32.05,0.0,11.8,,0.06,,food_data_group1.csv,2026-02-17 11:14:15.427956
411,roe raw,,20.0,3.1,0.2,0.9,,0.052,,food_data_group1.csv,2026-02-17 11:14:15.427956
412,sea bass raw,,125.0,23.8,0.0,2.6,,0.084,,food_data_group1.csv,2026-02-17 11:14:15.427956
413,pink salmon cooked,,349.0,32.05,0.0,12.0,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
414,sockeye salmon cooked,,493.0,32.05,0.0,17.3,,0.3,,food_data_group1.csv,2026-02-17 11:14:15.427956
415,whitefish raw,,265.0,32.05,0.0,11.6,,0.1,,food_data_group1.csv,2026-02-17 11:14:15.427956
416,greenland halibut cooked,,578.25,32.05,0.0,23.049999999999997,,0.3,,food_data_group1.csv,2026-02-17 11:14:15.427956
417,northern pike cooked,,350.0,32.05,0.0,2.7,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
418,salmon raw,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
419,turbot cooked,,388.0,32.05,0.0,12.0,,0.6,,food_data_group1.csv,2026-02-17 11:14:15.427956
420,surimi,,28.0,4.3,1.9,0.3,,0.042,,food_data_group1.csv,2026-02-17 11:14:15.427956
421,chinook salmon cooked,,578.25,32.05,0.0,23.049999999999997,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
422,mullet cooked,,140.0,23.1,0.0,4.5,,0.001,,food_data_group1.csv,2026-02-17 11:14:15.427956
423,chum salmon raw,,3.0,0.6,0.0,0.1,,0.029,,food_data_group1.csv,2026-02-17 11:14:15.427956
424,butterfish raw,,47.0,5.5,0.0,2.6,,0.072,,food_data_group1.csv,2026-02-17 11:14:15.427956
425,sea bass cooked,,125.0,23.9,0.0,2.6,,0.058,,food_data_group1.csv,2026-02-17 11:14:15.427956
426,greenland halibut raw,,578.25,32.05,0.0,23.049999999999997,,0.3,,food_data_group1.csv,2026-02-17 11:14:15.427956
427,halibut raw,,371.0,32.05,0.0,5.4,,0.3,,food_data_group1.csv,2026-02-17 11:14:15.427956
428,sturgeon cooked,,184.0,28.2,0.0,7.0,,0.019,,food_data_group1.csv,2026-02-17 11:14:15.427956
429,fish fillet fried,,211.0,13.3,15.4,11.2,,0.5,,food_data_group1.csv,2026-02-17 11:14:15.427956
430,rainbow trout raw,,111.0,15.8,0.0,4.9,,0.022,,food_data_group1.csv,2026-02-17 11:14:15.427956
431,pout raw,,278.0,32.05,0.0,3.2,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
432,rainbow smelt cooked,,35.0,6.4,0.0,0.9,,0.047,,food_data_group1.csv,2026-02-17 11:14:15.427956
433,monkfish raw,,22.0,4.1,0.0,0.4,,0.059,,food_data_group1.csv,2026-02-17 11:14:15.427956
434,trout raw,,117.0,16.4,0.0,5.2,,0.051,,food_data_group1.csv,2026-02-17 11:14:15.427956
435,shark raw,,37.0,5.9,0.0,1.3,,0.003,,food_data_group1.csv,2026-02-17 11:14:15.427956
436,burbot raw,,104.0,22.4,0.0,0.9,,0.1,,food_data_group1.csv,2026-02-17 11:14:15.427956
437,dolphinfish cooked,,173.0,32.05,0.0,1.4,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
438,crayfish cooked,,25.0,5.0,0.0,0.4,,0.058,,food_data_group1.csv,2026-02-17 11:14:15.427956
439,dolphinfish raw,,173.0,32.05,0.0,1.4,,0.2,,food_data_group1.csv,2026-02-17 11:14:15.427956
440,perch cooked,,54.0,11.4,0.0,0.5,,0.043,,food_data_group1.csv,2026-02-17 11:14:15.427956
441,cusk raw,,106.0,23.2,0.0,0.8,,0.086,,food_data_group1.csv,2026-02-17 11:14:15.427956
442,bluefin tuna raw,,41.0,6.6,0.0,1.4,,0.013,,food_data_group1.csv,2026-02-17 11:14:15.427956
