id_workout,member_id,workout_type,session_duration,calories_burned,workout_frequency,experience_level,source_file,ingested_at
264,2232.0,Cardio,1.34,880.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
265,1683.0,Strength,1.01,680.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
266,2233.0,Strength,1.36,1010.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
267,1640.0,Yoga,1.07,713.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
268,1894.0,Strength,1.52,1060.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
269,1273.0,Cardio,1.03,803.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
270,1271.0,Yoga,1.63,1182.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
271,250.0,HIIT,1.4,952.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
272,2267.0,HIIT,1.36,949.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
273,1124.0,Yoga,0.92,662.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
274,2528.0,HIIT,1.12,610.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
275,2316.0,Strength,1.52,964.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
276,2161.0,Cardio,0.81,497.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
277,362.0,Strength,1.97,1212.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
278,2162.0,Yoga,1.48,1136.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
279,1024.0,Cardio,1.54,962.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
280,1459.0,Yoga,0.8,616.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
281,1407.0,Yoga,1.39,1009.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
282,625.0,Yoga,1.35,1053.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
283,577.0,Strength,0.83,598.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
284,341.0,Cardio,0.63,502.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
285,1206.0,Cardio,1.47,1161.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
286,2159.0,Cardio,1.79,1232.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
287,947.0,Strength,1.36,1137.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
288,1521.0,HIIT,0.81,593.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
289,1503.0,Strength,1.1,938.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
290,1992.0,Strength,1.37,922.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
291,2415.0,Yoga,0.9,567.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
292,2429.0,Cardio,1.13,923.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
293,677.0,Cardio,1.42,1054.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
294,1782.0,HIIT,1.41,1047.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
295,1814.0,HIIT,1.4,936.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
296,2187.0,Yoga,1.4,876.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
297,1435.0,Cardio,1.07,792.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
298,1948.0,HIIT,1.48,979.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
299,2157.0,HIIT,0.53,333.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
300,1874.0,Cardio,1.03,729.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
301,2150.0,Strength,0.77,465.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
302,421.0,HIIT,1.62,1166.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
303,1356.0,Cardio,1.3,987.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
304,351.0,HIIT,1.94,1474.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
305,2292.0,Yoga,1.46,874.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
306,1203.0,HIIT,1.36,911.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
307,1850.0,Cardio,1.14,796.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
308,1995.0,HIIT,1.85,1181.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
309,1918.0,Yoga,1.43,970.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
310,511.0,Yoga,1.67,1177.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
311,2229.0,HIIT,1.83,1359.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
312,2549.0,HIIT,1.01,840.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
313,2388.0,Yoga,0.81,585.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
314,1593.0,Yoga,1.4,832.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
315,1889.0,Strength,1.0,684.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
316,2005.0,Strength,1.98,1105.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
317,2280.0,Yoga,1.84,1321.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
318,2122.0,HIIT,1.25,742.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
319,1468.0,Cardio,1.37,1100.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
320,2065.0,HIIT,1.16,694.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
321,1547.0,HIIT,1.3,1022.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
322,2118.0,Strength,1.85,1016.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
323,290.0,Strength,1.04,863.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
324,1279.0,Strength,1.13,949.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
325,1637.0,Yoga,1.14,764.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
326,2567.0,Yoga,1.03,714.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
327,2046.0,HIIT,1.48,1223.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
328,308.0,HIIT,1.42,944.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
329,2499.0,Cardio,0.69,407.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
330,1580.0,HIIT,1.42,939.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
331,2089.0,HIIT,1.82,1468.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
332,1473.0,Strength,1.22,903.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
333,1568.0,Strength,0.81,722.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
334,231.0,Strength,0.96,653.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
335,1780.0,Strength,1.49,1066.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
336,2593.0,Strength,1.35,1123.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
337,248.0,Cardio,1.2,840.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
338,1755.0,Cardio,1.17,822.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
339,1263.0,Cardio,1.42,1086.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
340,2504.0,Strength,1.44,842.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
341,2165.0,Yoga,1.07,810.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
342,682.0,Strength,1.7,1096.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
343,2452.0,Strength,0.83,482.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
344,1921.0,Cardio,1.48,1187.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
345,2582.0,Strength,1.43,885.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
346,1731.0,Cardio,1.14,875.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
347,2277.0,Strength,1.31,927.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
348,1627.0,HIIT,1.15,678.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
349,1592.0,Yoga,1.99,1451.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
350,998.0,Yoga,0.64,500.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
351,578.0,Cardio,1.41,1029.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
352,2299.0,HIIT,1.49,1100.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
353,1388.0,Yoga,1.13,881.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
354,10.0,Cardio,0.84,525.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
355,676.0,Strength,0.67,442.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
356,1199.0,Strength,1.38,949.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
357,1021.0,HIIT,1.56,1318.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
358,939.0,Yoga,0.64,496.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
359,1558.0,Strength,0.9,792.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
360,1106.0,Cardio,0.57,448.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
361,1828.0,Strength,1.37,888.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
362,2185.0,Strength,0.92,555.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
363,242.0,Yoga,1.21,877.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
364,2107.0,Yoga,0.7,440.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
365,1524.0,Cardio,1.93,1380.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
366,1482.0,HIIT,0.92,768.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
367,1686.0,HIIT,1.14,886.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
368,1486.0,Strength,1.88,1175.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
369,1481.0,Cardio,1.33,1024.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
370,2598.0,HIIT,1.3,1036.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
371,558.0,HIIT,1.35,891.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
372,1117.0,Strength,1.42,1289.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
373,2349.0,Cardio,1.19,830.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
374,2141.0,HIIT,1.6,943.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
375,641.0,Yoga,1.43,1123.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
376,464.0,Yoga,1.0,715.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
377,2478.0,Strength,1.26,817.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
378,350.0,Strength,1.37,1103.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
379,501.0,Strength,1.25,1056.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
380,2084.0,Strength,1.03,806.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
381,1966.0,HIIT,1.86,1160.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
382,2293.0,Cardio,0.93,598.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
383,2515.0,Strength,1.15,882.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
384,1153.0,Strength,0.85,638.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
385,1005.0,HIIT,1.37,1145.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
386,2563.0,Strength,1.22,725.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
387,1957.0,Strength,1.37,845.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
388,1332.0,Cardio,1.5,1200.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
389,1249.0,Yoga,0.73,574.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
390,1371.0,Strength,1.09,767.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
391,1857.0,HIIT,1.31,973.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
392,1758.0,Cardio,1.9,1505.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
393,2359.0,HIIT,1.24,720.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
394,1751.0,Cardio,1.18,707.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
395,1567.0,Cardio,1.38,1192.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
396,680.0,Strength,1.93,1293.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
397,920.0,Strength,1.52,1020.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
398,16.0,Strength,1.23,996.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
399,22.0,Yoga,1.9,1425.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
400,2191.0,Yoga,1.49,838.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
401,2062.0,HIIT,1.14,626.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
402,1648.0,Strength,1.04,608.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
403,2498.0,Yoga,1.2,724.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
404,19.0,Strength,0.6,492.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
405,1133.0,Yoga,1.77,1301.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
406,2481.0,Yoga,1.0,639.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
407,471.0,Cardio,1.48,1278.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
408,1508.0,Strength,1.32,1205.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
409,1912.0,Strength,1.4,1171.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
410,288.0,Yoga,0.5,422.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
411,945.0,Strength,1.45,1005.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
412,1700.0,Yoga,0.73,440.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
413,1198.0,Strength,1.59,1198.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
414,2380.0,Cardio,1.28,868.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
415,1517.0,Strength,0.72,634.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
416,1888.0,Cardio,0.88,566.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
417,1066.0,HIIT,1.49,992.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
418,1824.0,Strength,1.25,894.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
419,420.0,Strength,1.27,883.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
420,2002.0,Strength,1.98,1500.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
421,449.0,Cardio,1.35,1203.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
422,944.0,Strength,1.65,1316.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
423,1127.0,Strength,1.84,1159.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
424,1753.0,Yoga,1.28,995.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
425,1692.0,HIIT,1.86,1247.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
426,1436.0,Cardio,0.62,499.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
427,2483.0,Yoga,1.51,927.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
428,2333.0,Cardio,0.69,444.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
429,2123.0,Yoga,1.93,1042.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
430,1956.0,HIIT,1.54,1060.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
431,2342.0,Yoga,1.74,940.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
432,1569.0,Cardio,1.43,1085.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
433,768.0,Strength,0.94,569.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
434,466.0,Strength,0.51,393.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
435,2310.0,HIIT,1.06,663.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
436,2184.0,Cardio,1.43,914.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
437,2041.0,Cardio,1.01,700.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
438,770.0,Cardio,1.39,994.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
439,1370.0,HIIT,1.8,1218.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
440,2104.0,Strength,1.14,739.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
441,4.0,Yoga,1.98,1396.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
442,461.0,HIIT,1.04,795.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
443,406.0,Yoga,1.8,1356.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
444,1137.0,Strength,1.58,948.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
445,1613.0,HIIT,1.22,900.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
446,1176.0,Strength,1.4,1170.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
447,279.0,Yoga,1.21,952.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
448,1820.0,Cardio,0.66,395.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
449,2088.0,Cardio,1.2,921.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
450,1777.0,Yoga,0.88,491.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
451,1374.0,Cardio,0.69,448.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
452,1605.0,Yoga,0.77,545.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
453,924.0,HIIT,0.76,627.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
454,2282.0,HIIT,0.85,555.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
455,2130.0,HIIT,1.2,729.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
456,2152.0,Cardio,1.7,1203.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
457,2394.0,Strength,1.35,882.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
458,943.0,Cardio,1.88,1479.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
459,333.0,Cardio,1.25,997.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
460,206.0,Strength,0.88,586.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
461,2135.0,Strength,1.24,753.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
462,2488.0,Strength,1.31,926.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
463,816.0,Strength,1.13,1025.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
464,1926.0,Cardio,1.47,873.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
465,990.0,Yoga,1.25,1155.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
466,940.0,HIIT,1.31,937.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
467,2011.0,Yoga,1.46,1012.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
468,269.0,Cardio,0.83,740.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
469,2241.0,Strength,1.17,779.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
470,1534.0,HIIT,1.18,920.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
471,1240.0,HIIT,1.41,1055.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
472,1694.0,Yoga,1.31,931.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
473,622.0,Cardio,1.62,1304.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
474,1891.0,Cardio,0.7,463.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
475,1698.0,Cardio,1.33,886.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
476,788.0,HIIT,1.82,1622.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
477,1740.0,Yoga,1.09,658.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
478,2189.0,HIIT,0.86,499.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
479,2544.0,HIIT,1.21,964.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
480,598.0,Strength,0.97,710.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
481,410.0,Yoga,0.97,699.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
482,879.0,Strength,1.05,959.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
483,1917.0,Cardio,0.91,725.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
484,2298.0,HIIT,1.34,898.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
485,1676.0,Yoga,1.54,1151.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
486,1454.0,Cardio,1.66,1379.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
487,2335.0,Yoga,1.36,1084.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
488,815.0,HIIT,0.74,615.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
489,2350.0,Yoga,1.1,718.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
490,692.0,Cardio,1.07,642.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
491,1588.0,Strength,1.27,920.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
492,2239.0,HIIT,1.41,768.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
493,2284.0,Strength,1.7,1144.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
494,2313.0,HIIT,1.06,711.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
495,1316.0,Cardio,0.84,730.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
496,2484.0,HIIT,0.66,412.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
497,2102.0,Strength,1.29,932.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
498,1621.0,HIIT,1.87,1185.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
499,1562.0,Cardio,1.22,946.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
500,2059.0,HIIT,1.28,881.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
501,2339.0,Strength,1.38,1025.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
502,899.0,Cardio,1.08,907.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
503,950.0,Strength,1.3,780.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
504,1546.0,HIIT,0.87,612.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
505,1654.0,Yoga,0.61,382.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
506,2279.0,Strength,1.48,1011.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
507,2525.0,HIIT,1.08,753.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
508,1994.0,Yoga,1.44,1133.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
509,1239.0,Yoga,0.81,731.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
510,1378.0,Cardio,0.97,597.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
511,1688.0,Yoga,1.37,868.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
512,1511.0,Strength,1.96,1725.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
513,957.0,Strength,1.85,1304.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
514,1367.0,Yoga,1.98,1492.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
515,2296.0,HIIT,1.41,831.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
516,889.0,Strength,0.85,684.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
517,2534.0,Strength,1.28,933.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
518,1354.0,Cardio,1.38,1199.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
519,921.0,HIIT,1.66,1169.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
520,725.0,Yoga,0.93,639.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
521,563.0,HIIT,1.42,980.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
522,1878.0,Cardio,1.29,1066.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
523,1026.0,Cardio,1.1,913.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
524,2004.0,HIIT,1.37,777.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
525,1352.0,Cardio,1.02,757.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
526,1140.0,Cardio,0.9,558.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
527,476.0,Cardio,0.52,386.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
